"Loss_Pct","Replicate","Seed","Status","Final_LGs","Retained_OGs","Error_Detail"
0.3,88,30865,"SUCCESS",15,4850,NA
0.3,89,30866,"SUCCESS",15,4830,NA
0.3,9,30786,"SUCCESS",15,4846,NA
0.3,90,30867,"SUCCESS",15,4809,NA
0.3,91,30868,"SUCCESS",15,4824,NA
0.3,92,30869,"SUCCESS",15,4850,NA
0.3,93,30870,"SUCCESS",15,4841,NA
0.3,94,30871,"SUCCESS",15,4834,NA
0.3,95,30872,"SUCCESS",15,4804,NA
0.3,96,30873,"SUCCESS",15,4820,NA
0.3,97,30874,"SUCCESS",15,4868,NA
0.3,98,30875,"SUCCESS",15,4817,NA
0.3,99,30876,"SUCCESS",15,4843,NA
0.4,1,40778,"SUCCESS",15,4837,NA
0.4,10,40787,"SUCCESS",15,4857,NA
0.4,100,40877,"SUCCESS",15,4838,NA
0.4,11,40788,"SUCCESS",15,4833,NA
0.4,12,40789,"SUCCESS",15,4843,NA
0.4,13,40790,"SUCCESS",15,4855,NA
0.4,14,40791,"SUCCESS",15,4831,NA
0.4,15,40792,"SUCCESS",15,4814,NA
0.4,16,40793,"SUCCESS",15,4828,NA
0.4,17,40794,"SUCCESS",15,4846,NA
0.4,18,40795,"SUCCESS",15,4826,NA
0.4,19,40796,"SUCCESS",15,4832,NA
0.4,2,40779,"SUCCESS",15,4840,NA
0.4,20,40797,"SUCCESS",15,4838,NA
0.4,21,40798,"SUCCESS",15,4814,NA
0.4,22,40799,"SUCCESS",15,4825,NA
0.4,23,40800,"SUCCESS",15,4831,NA
0.4,24,40801,"SUCCESS",15,4835,NA
0.4,25,40802,"SUCCESS",15,4852,NA
0.4,26,40803,"SUCCESS",15,4845,NA
0.4,27,40804,"SUCCESS",15,4815,NA
0.4,28,40805,"SUCCESS",15,4832,NA
0.4,29,40806,"SUCCESS",15,4841,NA
0.4,3,40780,"SUCCESS",15,4839,NA
0.4,30,40807,"SUCCESS",15,4840,NA
0.4,31,40808,"SUCCESS",15,4841,NA
0.4,32,40809,"SUCCESS",15,4866,NA
0.4,33,40810,"SUCCESS",15,4846,NA
0.4,34,40811,"SUCCESS",15,4846,NA
0.4,35,40812,"SUCCESS",15,4822,NA
0.4,36,40813,"SUCCESS",15,4835,NA
0.4,37,40814,"SUCCESS",15,4839,NA
0.4,38,40815,"SUCCESS",15,4830,NA
0.4,39,40816,"SUCCESS",15,4834,NA
0.4,4,40781,"SUCCESS",15,4844,NA
0.4,40,40817,"SUCCESS",15,4845,NA
0.4,41,40818,"SUCCESS",15,4851,NA
0.4,42,40819,"SUCCESS",15,4846,NA
0.4,43,40820,"SUCCESS",15,4849,NA
0.4,44,40821,"SUCCESS",15,4825,NA
0.4,45,40822,"SUCCESS",15,4831,NA
0.4,46,40823,"SUCCESS",15,4848,NA
0.4,47,40824,"SUCCESS",15,4823,NA
0.4,48,40825,"SUCCESS",15,4811,NA
0.4,49,40826,"SUCCESS",15,4858,NA
0.4,5,40782,"SUCCESS",15,4844,NA
0.4,50,40827,"SUCCESS",15,4844,NA
0.4,51,40828,"SUCCESS",15,4821,NA
0.4,52,40829,"SUCCESS",15,4863,NA
0.4,53,40830,"SUCCESS",15,4841,NA
0.4,54,40831,"SUCCESS",15,4854,NA
0.4,55,40832,"SUCCESS",15,4849,NA
0.4,56,40833,"SUCCESS",15,4824,NA
0.4,57,40834,"SUCCESS",15,4858,NA
0.4,58,40835,"SUCCESS",15,4846,NA
0.4,59,40836,"SUCCESS",15,4838,NA
0.4,6,40783,"SUCCESS",15,4842,NA
0.4,60,40837,"SUCCESS",15,4834,NA
0.4,61,40838,"SUCCESS",15,4841,NA
0.4,62,40839,"SUCCESS",15,4834,NA
0.4,63,40840,"SUCCESS",15,4846,NA
0.4,64,40841,"SUCCESS",15,4841,NA
0.4,65,40842,"SUCCESS",15,4837,NA
0.4,66,40843,"SUCCESS",15,4838,NA
0.4,67,40844,"SUCCESS",15,4823,NA
0.4,68,40845,"SUCCESS",15,4820,NA
0.4,69,40846,"SUCCESS",15,4815,NA
0.4,7,40784,"SUCCESS",15,4834,NA
0.4,70,40847,"SUCCESS",15,4864,NA
0.4,71,40848,"SUCCESS",15,4846,NA
0.4,72,40849,"SUCCESS",15,4852,NA
0.4,73,40850,"SUCCESS",15,4832,NA
0.4,74,40851,"SUCCESS",15,4843,NA
0.4,75,40852,"SUCCESS",15,4851,NA
0.4,76,40853,"SUCCESS",15,4865,NA
0.4,77,40854,"SUCCESS",15,4849,NA
0.4,78,40855,"SUCCESS",15,4844,NA
0.4,79,40856,"SUCCESS",15,4856,NA
0.4,8,41562,"SUCCESS",15,4843,NA
0.4,80,40857,"SUCCESS",15,4837,NA
0.4,81,40858,"SUCCESS",15,4819,NA
0.4,82,40859,"SUCCESS",15,4841,NA
0.4,83,40860,"SUCCESS",15,4835,NA
0.4,84,40861,"SUCCESS",15,4841,NA
0.4,85,40862,"SUCCESS",15,4841,NA
0.4,86,40863,"SUCCESS",15,4855,NA
0.4,87,40864,"SUCCESS",15,4854,NA
0.4,88,40865,"SUCCESS",15,4825,NA
0.4,89,40866,"SUCCESS",16,4878,NA
0.4,9,40786,"SUCCESS",15,4834,NA
0.4,90,40867,"SUCCESS",15,4846,NA
0.4,91,40868,"SUCCESS",15,4855,NA
0.4,92,40869,"SUCCESS",15,4816,NA
0.4,93,40870,"SUCCESS",15,4863,NA
0.4,94,40871,"SUCCESS",15,4838,NA
0.4,95,40872,"SUCCESS",15,4840,NA
0.4,96,40873,"SUCCESS",15,4845,NA
0.4,97,40874,"SUCCESS",15,4853,NA
0.4,98,40875,"SUCCESS",15,4828,NA
0.4,99,40876,"SUCCESS",15,4827,NA
0.5,1,50778,"SUCCESS",15,4829,NA
0.5,10,50787,"SUCCESS",15,4845,NA
0.5,100,50877,"SUCCESS",15,4823,NA
0.5,11,50788,"SUCCESS",15,4849,NA
0.5,12,50789,"SUCCESS",15,4832,NA
0.5,13,50790,"SUCCESS",15,4822,NA
0.5,14,50791,"SUCCESS",15,4864,NA
0.5,15,50792,"SUCCESS",15,4836,NA
0.5,16,50793,"SUCCESS",15,4837,NA
0.5,17,50794,"SUCCESS",15,4828,NA
0.5,18,50795,"SUCCESS",15,4834,NA
0.5,19,50796,"SUCCESS",15,4835,NA
0.5,2,50779,"SUCCESS",15,4838,NA
0.5,20,50797,"SUCCESS",15,4833,NA
0.5,21,50798,"SUCCESS",15,4857,NA
0.5,22,50799,"SUCCESS",15,4843,NA
0.5,23,50800,"SUCCESS",15,4868,NA
0.5,24,50801,"SUCCESS",15,4841,NA
0.5,25,50802,"SUCCESS",15,4833,NA
0.5,26,50803,"SUCCESS",15,4846,NA
0.5,27,50804,"SUCCESS",15,4851,NA
0.5,28,50805,"SUCCESS",15,4857,NA
0.5,29,50806,"SUCCESS",15,4825,NA
0.5,3,50780,"SUCCESS",15,4849,NA
0.5,30,50807,"SUCCESS",15,4844,NA
0.5,31,50808,"SUCCESS",15,4835,NA
0.5,32,50809,"SUCCESS",15,4835,NA
0.5,33,50810,"SUCCESS",15,4838,NA
0.5,34,50811,"SUCCESS",15,4829,NA
0.5,35,50812,"SUCCESS",15,4852,NA
0.5,36,50813,"SUCCESS",15,4835,NA
0.5,37,50814,"SUCCESS",15,4831,NA
0.5,38,50815,"SUCCESS",15,4847,NA
0.5,39,50816,"SUCCESS",15,4841,NA
0.5,4,50781,"SUCCESS",15,4823,NA
0.5,40,50817,"SUCCESS",15,4842,NA
0.5,41,50818,"SUCCESS",15,4847,NA
0.5,42,50819,"SUCCESS",15,4836,NA
0.5,43,50820,"SUCCESS",15,4851,NA
0.5,44,50821,"SUCCESS",15,4805,NA
