OG0004707	SRAT.LN609529.1	4176160	4177271
OG0004709	SRAT.LN609529.1	12889495	12890821
OG0004710	SRAT.LN609529.1	10128014	10128954
OG0004712	SRAT.LN609529.1	11346098	11347180
OG0004713	SRAT.LN609528.1	11565590	11566708
OG0004714	SRAT.LN609529.1	12283853	12285130
OG0004716	SRAT.LN609529.1	14696310	14697544
OG0004718	SRAT.LN609529.1	6385512	6386360
OG0004719	SRAT.LN609530.1	4504308	4507948
OG0004724	SRAT.LN609529.1	12593462	12594623
OG0004727	SRAT.LN609529.1	11985038	11991450
OG0004728	SRAT.LN609528.1	1376105	1378056
OG0004729	SRAT.LN609528.1	1380031	1381608
OG0004730	SRAT.LN609529.1	8377834	8380632
OG0004731	SRAT.LN609528.1	5566292	5570209
OG0004732	SRAT.LN609530.1	3492618	3499592
OG0004733	SRAT.LN609529.1	10620283	10621422
OG0004735	SRAT.LN609529.1	9010820	9011277
OG0004736	SRAT.LN609528.1	820044	822099
OG0004739	SRAT.LN609528.1	9901625	9903098
OG0004740	SRAT.LN609529.1	3105147	3105944
OG0004745	SRAT.LN609529.1	9821621	9823751
OG0004746	SRAT.LN609529.1	13033278	13034040
OG0004749	SRAT.LN609529.1	4987015	4988017
OG0004750	SRAT.LN609529.1	5694068	5696180
OG0004755	SRAT.LN609529.1	5218572	5219288
OG0004756	SRAT.LN609529.1	7745109	7746337
OG0004758	SRAT.LN609528.1	4510063	4511779
OG0004759	SRAT.LN609529.1	2789376	2791897
OG0004760	SRAT.LN609528.1	5953826	5959082
OG0004763	SRAT.LN609529.1	14542290	14543618
OG0004764	SRAT.LN609529.1	7902558	7904010
OG0004766	SRAT.LN609529.1	13316722	13317488
OG0004767	SRAT.LN609528.1	5552500	5554143
OG0004768	SRAT.LN609528.1	9720151	9721439
OG0004769	SRAT.LN609529.1	3974296	3975882
OG0004771	SRAT.LN609528.1	11605909	11607452
OG0004780	SRAT.LN609528.1	10294302	10297258
OG0004781	SRAT.LN609528.1	580733	582410
OG0004783	SRAT.LN609528.1	3163130	3164113
OG0004784	SRAT.LN609529.1	12617732	12619212
OG0004785	SRAT.LN609529.1	5151539	5152882
OG0004787	SRAT.LN609529.1	671673	673025
OG0004788	SRAT.LN609529.1	674579	676039
OG0004791	SRAT.LN609528.1	9618858	9621113
OG0004796	SRAT.LN609528.1	2617227	2619837
OG0004799	SRAT.LN609528.1	908170	911742
OG0004800	SRAT.LN609529.1	8971228	8972028
OG0004801	SRAT.LN609530.1	346051	347637
OG0004806	SRAT.LN609529.1	3120201	3120776
OG0004807	SRAT.LN609528.1	10778262	10781888
OG0004808	SRAT.LN609530.1	1708227	1711645
OG0004809	SRAT.LN609530.1	1433848	1436736
OG0004810	SRAT.LN609529.1	8500631	8503566
OG0004811	SRAT.LN609528.1	2565825	2567660
OG0004812	SRAT.LN609529.1	7349630	7350270
OG0004813	SRAT.LN609529.1	8902982	8905596
OG0004815	SRAT.LN609528.1	8385525	8387804
OG0004816	SRAT.LN609530.1	3339906	3341555
OG0004817	SRAT.LN609530.1	3465425	3467254
OG0004819	SRAT.LN609529.1	11318910	11320800
OG0004822	SRAT.LN609528.1	8528632	8530011
OG0004825	SRAT.LN609529.1	8927907	8929492
OG0004826	SRAT.LN609528.1	2721385	2722427
OG0004827	SRAT.LN609529.1	6441251	6442568
OG0004829	SRAT.LN609529.1	7263911	7267877
OG0004830	SRAT.LN609528.1	3132901	3134562
OG0004831	SRAT.LN609529.1	11569293	11570391
OG0004832	SRAT.LN609528.1	8521708	8523042
OG0004835	SRAT.LN609528.1	2974644	2978685
OG0004837	SRAT.LN609528.1	9774853	9775661
OG0004839	SRAT.LN609529.1	13255142	13258771
OG0004845	SRAT.LN609529.1	9301315	9302768
OG0004847	SRAT.LN609528.1	721996	724012
OG0004848	SRAT.LN609528.1	3707456	3711179
OG0004850	SRAT.LN609529.1	3493074	3494611
OG0004853	SRAT.LN609528.1	5916658	5917964
OG0004854	SRAT.LN609529.1	5974998	5977277
OG0004855	SRAT.LN609528.1	6203682	6205945
OG0004858	SRAT.LN609528.1	4634032	4635779
OG0004861	SRAT.LN609529.1	1230350	1231450
OG0004864	SRAT.LN609529.1	12094438	12096213
OG0004865	SRAT.LN609529.1	9759820	9761194
OG0004866	SRAT.LN609528.1	1243690	1246741
OG0004867	SRAT.LN609528.1	4137793	4139015
OG0004869	SRAT.LN609528.1	9215200	9216496
OG0004870	SRAT.LN609528.1	1786928	1788791
OG0004871	SRAT.LN609529.1	2386484	2387354
OG0004872	SRAT.LN609530.1	461170	462248
